  0.12800E+02  0.94394E+02  0.34426E+01  0.47374E-03  0.23670E-01
  0.12900E+02  0.94350E+02  0.34422E+01  0.47369E-03  0.23671E-01
  0.13000E+02  0.94305E+02  0.34417E+01  0.47364E-03  0.23673E-01
  0.13100E+02  0.94261E+02  0.34413E+01  0.47359E-03  0.23674E-01
  0.13200E+02  0.94217E+02  0.34408E+01  0.47354E-03  0.23676E-01
  0.13300E+02  0.94172E+02  0.34404E+01  0.47350E-03  0.23677E-01
  0.13400E+02  0.94128E+02  0.34399E+01  0.47345E-03  0.23679E-01
  0.13500E+02  0.94084E+02  0.34395E+01  0.47340E-03  0.23680E-01
  0.13600E+02  0.94039E+02  0.34390E+01  0.47335E-03  0.23682E-01
  0.13700E+02  0.93995E+02  0.34386E+01  0.47330E-03  0.23683E-01
  0.13800E+02  0.93951E+02  0.34381E+01  0.47325E-03  0.23685E-01
  0.13900E+02  0.93906E+02  0.34377E+01  0.47321E-03  0.23686E-01
  0.14000E+02  0.93862E+02  0.34372E+01  0.47316E-03  0.23687E-01
  0.14100E+02  0.93818E+02  0.34368E+01  0.47311E-03  0.23689E-01
  0.14200E+02  0.93774E+02  0.34364E+01  0.47306E-03  0.23690E-01
  0.14300E+02  0.93729E+02  0.34359E+01  0.47301E-03  0.23692E-01
  0.14400E+02  0.93685E+02  0.34355E+01  0.47297E-03  0.23693E-01
  0.14500E+02  0.93641E+02  0.34350E+01  0.47292E-03  0.23695E-01
  0.14600E+02  0.93596E+02  0.34346E+01  0.47287E-03  0.23696E-01
  0.14700E+02  0.93552E+02  0.34341E+01  0.47282E-03  0.23698E-01
  0.14800E+02  0.93508E+02  0.34337E+01  0.47277E-03  0.23699E-01
  0.14900E+02  0.93463E+02  0.34332E+01  0.47272E-03  0.23701E-01
  0.15000E+02  0.93419E+02  0.34328E+01  0.47268E-03  0.23702E-01
  0.15100E+02  0.93375E+02  0.34324E+01  0.47263E-03  0.23703E-01
  0.15200E+02  0.93330E+02  0.34319E+01  0.47258E-03  0.23705E-01
  0.15300E+02  0.93286E+02  0.34315E+01  0.47253E-03  0.23706E-01
  0.15400E+02  0.93242E+02  0.34310E+01  0.47248E-03  0.23708E-01
  0.15500E+02  0.93197E+02  0.34306E+01  0.47244E-03  0.23709E-01
  0.15600E+02  0.93153E+02  0.34301E+01  0.47239E-03  0.23711E-01
  0.15700E+02  0.93109E+02  0.34297E+01  0.47234E-03  0.23712E-01
  0.15800E+02  0.93064E+02  0.34292E+01  0.47229E-03  0.23714E-01
  0.15900E+02  0.93020E+02  0.34288E+01  0.47224E-03  0.23715E-01
  0.16000E+02  0.92976E+02  0.34283E+01  0.47220E-03  0.23717E-01
  0.16100E+02  0.92932E+02  0.34279E+01  0.47215E-03  0.23718E-01
  0.16200E+02  0.92887E+02  0.34275E+01  0.47210E-03  0.23719E-01
  0.16300E+02  0.92843E+02  0.34270E+01  0.47205E-03  0.23721E-01
  0.16400E+02  0.92799E+02  0.34266E+01  0.47200E-03  0.23722E-01
  0.16500E+02  0.92754E+02  0.34261E+01  0.47196E-03  0.23724E-01
  0.16600E+02  0.92710E+02  0.34257E+01  0.47191E-03  0.23725E-01
  0.16700E+02  0.92666E+02  0.34252E+01  0.47186E-03  0.23727E-01
  0.16800E+02  0.92621E+02  0.34248E+01  0.47181E-03  0.23728E-01
  0.16900E+02  0.92577E+02  0.34244E+01  0.47176E-03  0.23730E-01
  0.17000E+02  0.92533E+02  0.34239E+01  0.47172E-03  0.23731E-01
  0.17100E+02  0.92488E+02  0.34235E+01  0.47167E-03  0.23733E-01
  0.17200E+02  0.92444E+02  0.34230E+01  0.47162E-03  0.23734E-01
  0.17300E+02  0.92400E+02  0.34226E+01  0.47157E-03  0.23735E-01
  0.17400E+02  0.92355E+02  0.34221E+01  0.47152E-03  0.23737E-01
  0.17500E+02  0.92311E+02  0.34217E+01  0.47148E-03  0.23738E-01
  0.17600E+02  0.92267E+02  0.34212E+01  0.47143E-03  0.23740E-01
  0.17700E+02  0.92222E+02  0.34208E+01  0.47138E-03  0.23741E-01
  0.17800E+02  0.92178E+02  0.34204E+01  0.47133E-03  0.23743E-01
  0.17900E+02  0.92134E+02  0.34199E+01  0.47129E-03  0.23744E-01
  0.18000E+02  0.92090E+02  0.34195E+01  0.47124E-03  0.23746E-01
  0.18100E+02  0.92045E+02  0.34190E+01  0.47119E-03  0.23747E-01
  0.18200E+02  0.92001E+02  0.34186E+01  0.47114E-03  0.23749E-01
  0.18300E+02  0.91957E+02  0.34181E+01  0.47109E-03  0.23750E-01
  0.18400E+02  0.91912E+02  0.34177E+01  0.47105E-03  0.23751E-01
  0.18500E+02  0.91868E+02  0.34172E+01  0.47100E-03  0.23753E-01
  0.18600E+02  0.91824E+02  0.34168E+01  0.47095E-03  0.23754E-01
  0.18700E+02  0.91779E+02  0.34164E+01  0.47090E-03  0.23756E-01
  0.18800E+02  0.91735E+02  0.34159E+01  0.47086E-03  0.23757E-01
  0.18900E+02  0.91691E+02  0.34155E+01  0.47081E-03  0.23759E-01
  0.19000E+02  0.91646E+02  0.34150E+01  0.47076E-03  0.23760E-01
  0.19100E+02  0.91602E+02  0.34146E+01  0.47071E-03  0.23762E-01
  0.19200E+02  0.91558E+02  0.34141E+01  0.47066E-03  0.23763E-01
  0.19300E+02  0.91513E+02  0.34137E+01  0.47062E-03  0.23765E-01
  0.19400E+02  0.91469E+02  0.34133E+01  0.47057E-03  0.23766E-01
  0.19500E+02  0.91425E+02  0.34128E+01  0.47052E-03  0.23768E-01
  0.19600E+02  0.91380E+02  0.34124E+01  0.47047E-03  0.23769E-01
  0.19700E+02  0.91336E+02  0.34119E+01  0.47043E-03  0.23770E-01
  0.19800E+02  0.91292E+02  0.34115E+01  0.47038E-03  0.23772E-01
  0.19900E+02  0.91248E+02  0.34110E+01  0.47033E-03  0.23773E-01
  0.20000E+02  0.91203E+02  0.34106E+01  0.47028E-03  0.23775E-01
  0.20100E+02  0.91159E+02  0.34102E+01  0.47024E-03  0.23776E-01
  0.20200E+02  0.91115E+02  0.34097E+01  0.47019E-03  0.23778E-01
  0.20300E+02  0.91070E+02  0.34093E+01  0.47014E-03  0.23779E-01
  0.20400E+02  0.91026E+02  0.34088E+01  0.47009E-03  0.23781E-01
  0.20500E+02  0.90982E+02  0.34084E+01  0.47005E-03  0.23782E-01
  0.20600E+02  0.90937E+02  0.34079E+01  0.47000E-03  0.23784E-01
  0.20700E+02  0.90893E+02  0.34075E+01  0.46995E-03  0.23785E-01
  0.20800E+02  0.90849E+02  0.34071E+01  0.46990E-03  0.23787E-01
  0.20900E+02  0.90804E+02  0.34066E+01  0.46985E-03  0.23788E-01
  0.21000E+02  0.90760E+02  0.34062E+01  0.46981E-03  0.23789E-01
  0.21100E+02  0.90716E+02  0.34057E+01  0.46976E-03  0.23791E-01
  0.21200E+02  0.90671E+02  0.34053E+01  0.46971E-03  0.23792E-01
  0.21300E+02  0.90627E+02  0.34049E+01  0.46966E-03  0.23794E-01
  0.21400E+02  0.90583E+02  0.34044E+01  0.46962E-03  0.23795E-01
  0.21500E+02  0.90538E+02  0.34040E+01  0.46957E-03  0.23797E-01
  0.21600E+02  0.90494E+02  0.34035E+01  0.46952E-03  0.23798E-01
  0.21700E+02  0.90450E+02  0.34031E+01  0.46947E-03  0.23800E-01
  0.21800E+02  0.90405E+02  0.34026E+01  0.46943E-03  0.23801E-01
  0.21900E+02  0.90361E+02  0.34022E+01  0.46938E-03  0.23803E-01
  0.22000E+02  0.90317E+02  0.34018E+01  0.46933E-03  0.23804E-01
  0.22100E+02  0.90273E+02  0.34013E+01  0.46929E-03  0.23806E-01
  0.22200E+02  0.90228E+02  0.34009E+01  0.46924E-03  0.23807E-01
  0.22300E+02  0.90184E+02  0.34004E+01  0.46919E-03  0.23808E-01
  0.22400E+02  0.90140E+02  0.34000E+01  0.46914E-03  0.23810E-01
  0.22500E+02  0.90095E+02  0.33995E+01  0.46910E-03  0.23811E-01
  0.22600E+02  0.90051E+02  0.33991E+01  0.46905E-03  0.23813E-01
  0.22700E+02  0.90007E+02  0.33987E+01  0.46900E-03  0.23814E-01
  0.22800E+02  0.89962E+02  0.33982E+01  0.46895E-03  0.23816E-01
  0.22900E+02  0.89918E+02  0.33978E+01  0.46891E-03  0.23817E-01
  0.23000E+02  0.89874E+02  0.33973E+01  0.46886E-03  0.23819E-01
  0.23100E+02  0.89829E+02  0.33969E+01  0.46881E-03  0.23820E-01
  0.23200E+02  0.89785E+02  0.33965E+01  0.46876E-03  0.23822E-01
  0.23300E+02  0.89741E+02  0.33960E+01  0.46872E-03  0.23823E-01
  0.23400E+02  0.89696E+02  0.33956E+01  0.46867E-03  0.23825E-01
  0.23500E+02  0.89652E+02  0.33951E+01  0.46862E-03  0.23826E-01
  0.23600E+02  0.89608E+02  0.33947E+01  0.46857E-03  0.23828E-01
  0.23700E+02  0.89563E+02  0.33943E+01  0.46853E-03  0.23829E-01
  0.23800E+02  0.89519E+02  0.33938E+01  0.46848E-03  0.23830E-01
  0.23900E+02  0.89475E+02  0.33934E+01  0.46843E-03  0.23832E-01
  0.24000E+02  0.89431E+02  0.33929E+01  0.46839E-03  0.23833E-01
  0.24100E+02  0.89386E+02  0.33925E+01  0.46834E-03  0.23835E-01
  0.24200E+02  0.89342E+02  0.33921E+01  0.46829E-03  0.23836E-01
  0.24300E+02  0.89298E+02  0.33916E+01  0.46824E-03  0.23838E-01
  0.24400E+02  0.89253E+02  0.33912E+01  0.46820E-03  0.23839E-01
  0.24500E+02  0.89209E+02  0.33907E+01  0.46815E-03  0.23841E-01
  0.24600E+02  0.89165E+02  0.33903E+01  0.46810E-03  0.23842E-01
  0.24700E+02  0.89120E+02  0.33898E+01  0.46805E-03  0.23844E-01
  0.24800E+02  0.89076E+02  0.33894E+01  0.46801E-03  0.23845E-01
  0.24900E+02  0.89032E+02  0.33890E+01  0.46796E-03  0.23847E-01
  0.25000E+02  0.88987E+02  0.33885E+01  0.46791E-03  0.23848E-01
  0.25100E+02  0.88943E+02  0.33881E+01  0.46787E-03  0.23849E-01
  0.25200E+02  0.88899E+02  0.33876E+01  0.46782E-03  0.23851E-01
  0.25300E+02  0.88854E+02  0.33872E+01  0.46777E-03  0.23852E-01
  0.25400E+02  0.88810E+02  0.33868E+01  0.46772E-03  0.23854E-01
  0.25500E+02  0.88766E+02  0.33863E+01  0.46768E-03  0.23855E-01
  0.25600E+02  0.88721E+02  0.33859E+01  0.46763E-03  0.23857E-01
  0.25700E+02  0.88677E+02  0.33854E+01  0.46758E-03  0.23858E-01
  0.25800E+02  0.88633E+02  0.33850E+01  0.46754E-03  0.23860E-01
  0.25900E+02  0.88589E+02  0.33846E+01  0.46749E-03  0.23861E-01
  0.26000E+02  0.88544E+02  0.33841E+01  0.46744E-03  0.23863E-01
  0.26100E+02  0.88500E+02  0.33837E+01  0.46740E-03  0.23864E-01
  0.26200E+02  0.88456E+02  0.33832E+01  0.46735E-03  0.23866E-01
  0.26300E+02  0.88411E+02  0.33828E+01  0.46730E-03  0.23867E-01
  0.26400E+02  0.88367E+02  0.33824E+01  0.46725E-03  0.23869E-01
  0.26500E+02  0.88323E+02  0.33819E+01  0.46721E-03  0.23870E-01
  0.26600E+02  0.88278E+02  0.33815E+01  0.46716E-03  0.23871E-01
  0.26700E+02  0.88234E+02  0.33811E+01  0.46711E-03  0.23873E-01
  0.26800E+02  0.88190E+02  0.33806E+01  0.46707E-03  0.23874E-01
  0.26900E+02  0.88145E+02  0.33802E+01  0.46702E-03  0.23876E-01
  0.27000E+02  0.88101E+02  0.33797E+01  0.46697E-03  0.23877E-01
  0.27100E+02  0.88057E+02  0.33793E+01  0.46693E-03  0.23879E-01
  0.27200E+02  0.88012E+02  0.33789E+01  0.46688E-03  0.23880E-01
  0.27300E+02  0.87968E+02  0.33784E+01  0.46683E-03  0.23882E-01
  0.27400E+02  0.87924E+02  0.33780E+01  0.46678E-03  0.23883E-01
  0.27500E+02  0.87879E+02  0.33775E+01  0.46674E-03  0.23885E-01
  0.27600E+02  0.87835E+02  0.33771E+01  0.46669E-03  0.23886E-01
  0.27700E+02  0.87791E+02  0.33767E+01  0.46664E-03  0.23888E-01
  0.27800E+02  0.87747E+02  0.33762E+01  0.46660E-03  0.23889E-01
  0.27900E+02  0.87702E+02  0.33758E+01  0.46655E-03  0.23891E-01
  0.28000E+02  0.87658E+02  0.33753E+01  0.46650E-03  0.23892E-01
  0.28100E+02  0.87614E+02  0.33749E+01  0.46646E-03  0.23894E-01
  0.28200E+02  0.87569E+02  0.33745E+01  0.46641E-03  0.23895E-01
  0.28300E+02  0.87525E+02  0.33740E+01  0.46636E-03  0.23896E-01
  0.28400E+02  0.87481E+02  0.33736E+01  0.46632E-03  0.23898E-01
  0.28500E+02  0.87436E+02  0.33732E+01  0.46627E-03  0.23899E-01
  0.28600E+02  0.87392E+02  0.33727E+01  0.46622E-03  0.23901E-01
  0.28700E+02  0.87348E+02  0.33723E+01  0.46617E-03  0.23902E-01
  0.28800E+02  0.87303E+02  0.33718E+01  0.46613E-03  0.23904E-01
  0.28900E+02  0.87259E+02  0.33714E+01  0.46608E-03  0.23905E-01
  0.29000E+02  0.87215E+02  0.33710E+01  0.46603E-03  0.23907E-01
  0.29100E+02  0.87170E+02  0.33705E+01  0.46599E-03  0.23908E-01
  0.29200E+02  0.87126E+02  0.33701E+01  0.46594E-03  0.23910E-01
  0.29300E+02  0.87082E+02  0.33696E+01  0.46589E-03  0.23911E-01
  0.29400E+02  0.87037E+02  0.33692E+01  0.46585E-03  0.23913E-01
  0.29500E+02  0.86993E+02  0.33688E+01  0.46580E-03  0.23914E-01
  0.29600E+02  0.86949E+02  0.33683E+01  0.46575E-03  0.23916E-01
  0.29700E+02  0.86905E+02  0.33679E+01  0.46571E-03  0.23917E-01
  0.29800E+02  0.86860E+02  0.33675E+01  0.46566E-03  0.23918E-01
  0.29900E+02  0.86816E+02  0.33670E+01  0.46561E-03  0.23920E-01
  0.30000E+02  0.86772E+02  0.33666E+01  0.46557E-03  0.23921E-01
  0.30100E+02  0.86727E+02  0.33661E+01  0.46552E-03  0.23923E-01
  0.30200E+02  0.86683E+02  0.33657E+01  0.46547E-03  0.23924E-01
  0.30300E+02  0.86639E+02  0.33653E+01  0.46543E-03  0.23926E-01
  0.30400E+02  0.86594E+02  0.33648E+01  0.46538E-03  0.23927E-01
  0.30500E+02  0.86550E+02  0.33644E+01  0.46533E-03  0.23929E-01
  0.30600E+02  0.86506E+02  0.33640E+01  0.46529E-03  0.23930E-01
  0.30700E+02  0.86461E+02  0.33635E+01  0.46524E-03  0.23932E-01
  0.30800E+02  0.86417E+02  0.33631E+01  0.46519E-03  0.23933E-01
  0.30900E+02  0.86373E+02  0.33626E+01  0.46515E-03  0.23935E-01
  0.31000E+02  0.86328E+02  0.33622E+01  0.46510E-03  0.23936E-01
  0.31100E+02  0.86284E+02  0.33618E+01  0.46505E-03  0.23938E-01
  0.31200E+02  0.86240E+02  0.33613E+01  0.46501E-03  0.23939E-01
  0.31300E+02  0.86195E+02  0.33609E+01  0.46496E-03  0.23941E-01
  0.31400E+02  0.86151E+02  0.33605E+01  0.46491E-03  0.23942E-01
  0.31500E+02  0.86107E+02  0.33600E+01  0.46487E-03  0.23944E-01
  0.31600E+02  0.86062E+02  0.33596E+01  0.46482E-03  0.23945E-01
  0.31700E+02  0.86018E+02  0.33592E+01  0.46477E-03  0.23946E-01
  0.31800E+02  0.85974E+02  0.33587E+01  0.46473E-03  0.23948E-01
  0.31900E+02  0.85930E+02  0.33583E+01  0.46468E-03  0.23949E-01
  0.32000E+02  0.85885E+02  0.33578E+01  0.46464E-03  0.23951E-01
  0.32100E+02  0.85841E+02  0.33574E+01  0.46459E-03  0.23952E-01
  0.32200E+02  0.85797E+02  0.33570E+01  0.46454E-03  0.23954E-01
  0.32300E+02  0.85752E+02  0.33565E+01  0.46450E-03  0.23955E-01
  0.32400E+02  0.85708E+02  0.33561E+01  0.46445E-03  0.23957E-01
  0.32500E+02  0.85664E+02  0.33557E+01  0.46440E-03  0.23958E-01
  0.32600E+02  0.85619E+02  0.33552E+01  0.46436E-03  0.23960E-01
  0.32700E+02  0.85575E+02  0.33548E+01  0.46431E-03  0.23961E-01
  0.32800E+02  0.85531E+02  0.33544E+01  0.46426E-03  0.23963E-01
  0.32900E+02  0.85486E+02  0.33539E+01  0.46422E-03  0.23964E-01
  0.33000E+02  0.85442E+02  0.33535E+01  0.46417E-03  0.23966E-01
  0.33100E+02  0.85398E+02  0.33530E+01  0.46412E-03  0.23967E-01
  0.33200E+02  0.85353E+02  0.33526E+01  0.46408E-03  0.23969E-01
  0.33300E+02  0.85309E+02  0.33522E+01  0.46403E-03  0.23970E-01
  0.33400E+02  0.85265E+02  0.33517E+01  0.46398E-03  0.23971E-01
  0.33500E+02  0.85220E+02  0.33513E+01  0.46394E-03  0.23973E-01
  0.33600E+02  0.85176E+02  0.33509E+01  0.46389E-03  0.23974E-01
  0.33700E+02  0.85132E+02  0.33504E+01  0.46385E-03  0.23976E-01
  0.33800E+02  0.85088E+02  0.33500E+01  0.46380E-03  0.23977E-01
  0.33900E+02  0.85043E+02  0.33496E+01  0.46375E-03  0.23979E-01
  0.34000E+02  0.84999E+02  0.33491E+01  0.46371E-03  0.23980E-01
  0.34100E+02  0.84955E+02  0.33487E+01  0.46366E-03  0.23982E-01
